Rank,Word,Frequency,POS
"7","คู่หมั้น","fiance",""
"7","พ่อตา","father-in-law (wife's father)",""
"7","แม่ยาย","mother-in-law (wife's mother)",""
"7","ลูกเขย","son-in-law",""
"9","น้องเขย","younger brother-in-law",""
"7","พี่เขย","older brother-in-law",""
