Rank,Word,Frequency,POS
"3","แต่งตัว","to get dressed",""
"4","อาบน้ำ","to bathe",""
"6","เข้านอน","to go to bed",""
"2","นอน","to lie down",""
"3","หลับ","to sleep",""
"6","แปรงฟัน","to brush teeth",""
"9","หวีผม","to comb hair",""
"3","ตื่น","to wake up",""
