Rank,Word,Frequency,POS
"6","ลักพาตัว","to kidnap",""
"3","ฆ่า","to kill",""
"4","จี้","to mug",""
"6","ฆ่าคน","to murder",""
"5","ข่มขืน","to rape",""
"6","กบฏ","to rebel",""
"7","จลาจล","to riot",""
"5","ชิงทรัพย์","to rob",""
"5","หมิ่นประมาท","to slander",""
"5","ลักลอบ","to smuggle",""
"4","ขโมย","to steal",""
"5","บุกรุก","to trespass",""
