Rank,Word,Frequency,POS
"1","วันนี้","today",""
"3","พรุ่งนี้","tomorrow",""
"6","มะรืน","day after tomorrow",""
"3","เมื่อวาน","yesterday",""
"7","เมื่อวานซืน","day before yesterday",""
"4","เมื่อคืน","last night",""
"5","เมื่อเช้า","this morning (past)",""
"2","ตอนนี้","now",""
"4","ตอนนั้น","then",""
"4","เดี๋ยวนี้","right now",""
"3","ช่วงนี้","lately",""
"4","ทุกวันนี้","nowadays",""
