Rank,Word,Frequency,POS
"1","ผม","head hair",""
"5","หนวด","moustache",""
"6","เครา","beard",""
"6","สีผม","hair color",""
"2","หัว","head",""
"4","ศีรษะ","head (formal)",""
"0","หน้า","face",""
"6","หน้าผาก","forehead",""
"4","แก้ม","cheek",""
"5","คาง","chin",""
"7","ขากรรไกร","jaw",""
"7","ขมับ","temple",""
