Rank,Word,Frequency,POS
"2","ครู","teacher",""
"2","อาจารย์","teacher (respectful)",""
"4","วิทยากร","lecturer",""
"3","ผู้อำนวยการ","principal",""
"4","ศาสตราจารย์","professor",""
"3","นักเรียน","student",""
"2","นักศึกษา","(university) student",""
"4","นิสิต","(university) student",""
"5","ลูกศิษย์","pupil",""
"4","นักวิชาการ","academician",""
