Rank,Word,Frequency,POS
"7","รูปสามเหลี่ยม","triangle",""
"6","รูปสี่เหลี่ยม","rectangle",""
"9","รูปสี่เหลี่ยมผืนผ้า","rectangle (non-square)",""
"10","รูปสี่เหลี่ยมจัตุรัส","square",""
"10","เส้นทแยงมุม","diagonal",""
"5","วงกลม","circle",""
"7","ลูกบาศก์","cube",""
"6","กรวย","cone",""
"5","รูปทรง","shape",""
"6","จุดศูนย์กลาง","center",""
"11","รูปสี่เหลี่ยมขนมเปียกปูน","rhombus",""
"11","รูปสี่เหลี่ยมคางหมู","trapezoid",""
"10","รูปหลายเหลี่ยม","polygon",""
