Rank,Word,Frequency,POS
"4","ห้องนอน","bedroom",""
"6","ตู้เสื้อผ้า","wardrobe",""
"4","เตียง","bed",""
"9","เตียงคู่","double bed",""
"9","ผ้าคลุมเตียง","bedspread",""
"5","ผ้าห่ม","comforter",""
"7","ผ้าปูที่นอน","sheet",""
"5","ที่นอน","mattress",""
"5","หมอน","pillow",""
"7","ปลอกหมอน","pillowcase",""
"6","นาฬิกาปลุก","alarm clock",""
"2","รูปภาพ","picture",""
"6","กรอบรูป","picture frame",""
"7","โต๊ะเครื่องแป้ง","dressing table",""
"5","น้ำหอม","perfume",""
