Rank,Word,Frequency,POS
"2","โรงเรียน","school",""
"2","มหาวิทยาลัย","university",""
"3","วิทยาลัย","technical college",""
"4","ห้องเรียน","classroom",""
"5","โรงเรียนอนุบาล","pre-school",""
"7","โรงเรียนประถม","elementary school",""
"6","โรงเรียนมัธยม","high school",""
"4","สถานศึกษา","educational establishment",""
"2","ครู","teacher",""
"3","นักเรียน","student",""
"2","นักศึกษา","university student",""
"6","ครูใหญ่","headmaster",""
