Rank,Word,Frequency,POS
"4","กระทรวงมหาดไทย","Ministry of the Interior",""
"5","กระทรวงกลาโหม","Ministry of Defense",""
"4","กระทรวงศึกษาธิการ","Ministry of Education",""
"5","กระทรวงยุติธรรม","Ministry of Justice",""
"5","กระทรวงคมนาคม","Ministry of Transportation",""
"5","กระทรวงวัฒนธรรม","Ministry of Culture",""
