Rank,Word,Frequency,POS
"2","ตัด","to cut",""
"5","หั่น","to slice",""
"5","สับ","to chop",""
"4","บด","to grind (e.g. beef)",""
"4","บด","to mash (e.g. potatoes)",""
"4","ปั่น","to blend",""
