Rank,Word,Frequency,POS
"2","สวย","beautiful",""
"3","หล่อ","handsome",""
"2","น่ารัก","cute",""
"5","น่าเกลียด","ugly",""
"3","อ้วน","fat",""
"4","ผอม","thin",""
"1","สูง","tall",""
"5","เตี้ย","short",""
"7","ตาเหล่","cross-eyed",""
"9","ฟันหลอ","crooked teeth",""
"5","ผิวขาว","light skin",""
"7","ผิวคล้ำ","dark skin",""
"7","ผิวดำ","black skin",""
