Rank,Word,Frequency,POS
"4","คณิตศาสตร์","mathematics",""
"5","คณิต","math",""
"9","เลขคณิต","arithmetic",""
"7","พีชคณิต","algebra",""
"7","เรขาคณิต","geometry",""
"9","ตรีโกณมิติ","trigonometry",""
"7","แคลคูลัส","calculus",""
