Rank,Word,Frequency,POS
"3","น้ำมัน","oil",""
"5","น้ำมันดิบ","crude oil",""
"5","เบนซิน","gasoline",""
"4","ก๊าซ","natural gas",""
"14","แกโซฮอล","gasohol",""
"7","แอลพีจี","liquid petroleum gas (LPG)",""
"6","ก๊าซหุงต้ม","cooking gas",""
"5","ก๊าด","kerosene",""
"5","ถ่าน","charcoal",""
"5","ถ่านหิน","coal",""
"5","ถ่าน","(single-use) battery",""
"4","แบตเตอรี่","(rechargeable) battery",""
"6","ฟืน","firewood",""
