Rank,Word,Frequency,POS
"3","ผ้า","cloth",""
"6","ผ้าใบ","canvas",""
"6","ผ้าฝ้าย","cotton",""
"9","ผ้าแพร","rayon",""
"5","ผ้าไหม","silk",""
"9","ผ้ากำมะหยี่","velvet",""
"7","ผ้าเช็ดตัว","towel",""
"10","ผ้าเช็ดมือ","handtowel",""
"10","ผ้าเช็ดปาก","cloth napkin",""
"15","ผ้าชุบอาบ","washcloth",""
"6","ผ้าเช็ดหน้า","handkerchief",""
"7","ผ้าขี้ริ้ว","rag",""
"9","ผ้าพันแผล","bandage",""
