Rank,Word,Frequency,POS
"3","หัวหน้า","boss",""
"2","พนักงาน","clerk",""
"4","ลูกจ้าง","employee",""
"3","จ้าง","to hire",""
"4","ลาออก","to quit",""
"5","ไล่ออก","to fire",""
"2","รับสมัคร","hiring",""
