Rank,Word,Frequency,POS
"4","เป้","backpack",""
"3","กระเป๋า","bag",""
"6","กระเป๋าถือ","handbag",""
"6","ผ้าเช็ดหน้า","handkerchief",""
"5","เข็มขัด","belt",""
"5","สร้อยคอ","necklace",""
"4","แหวน","ring",""
"6","สร้อยข้อมือ","bracelet",""
"5","ต่างหู","earring",""
"5","แว่นตา","glasses",""
"6","ถุงมือ","gloves",""
"6","นาฬิกาข้อมือ","wristwatch",""
"7","แว่นกันแดด","sunglasses",""
"4","หมวก","hat",""
"6","ผ้าพันคอ","scarf",""
"9","ผ้าคลุมไหล่","shawl",""
"7","ผ้ากันเปื้อน","apron",""
