Rank,Word,Frequency,POS
"2","วัด","to measure (linear)",""
"5","มิลลิเมตร","millimeter",""
"5","เซนติเมตร","centimeter",""
"3","เมตร","meter",""
"4","กิโลเมตร","kilometer",""
"4","กิโล","kilometer (informal)",""
"3","นิ้ว","inch",""
"5","ฟุต","foot",""
"4","หลา","yard",""
"5","ไมล์","mile",""
