Rank,Word,Frequency,POS
"1","ก่อน","before",""
"1","หลัง","after",""
"3","ชั่วคราว","temporary",""
"3","บางที","maybe",""
"3","ขณะที่","while",""
"3","ล่วงหน้า","ahead of time",""
"4","จนกระทั่ง","until",""
"4","จนกว่า","until",""
"3","ช่วงเวลา","time period",""
"3","ตลอดจน","until",""
"1","ต่อไป","next",""
"3","ตอนแรก","at first",""
"3","ต่อมา","later on",""
"4","ทุกที","every time",""
"3","บางครั้ง","sometimes",""
"3","ตลอดเวลา","all the time",""
"4","ตลอดไป","forever",""
