Rank,Word,Frequency,POS
"7","ต้นสน","conifer tree",""
"7","ต้นกล้วย","banana tree",""
"8","ต้นปาล์ม","palm tree",""
"7","ต้นตาล","sugar palm tree",""
"11","ต้นโอ๊ก","oak tree",""
"6","ดอกกุหลาบ","rose",""
"4","บัว","lotus",""
"5","ดอกบัว","lotus flower",""
"4","อ้อ","reed",""
"5","ไม้ไผ่","bamboo",""
"6","ไม้สัก","teak",""
"4","หมาก","betel",""
"4","อ้อย","sugar cane",""
"5","หวาย","wicker",""
