Rank,Word,Frequency,POS
"1","ชื่อ","name",""
"3","นาม","name (formal)",""
"7","ชื่อตัว","first name",""
"3","นามสกุล","last name",""
"4","ชื่อเล่น","nickname",""
"1","นาย","Mr.",""
"2","นาง","Mrs.",""
"4","นางสาว","Ms.",""
