Rank,Word,Frequency,POS
"6","ห้องทำงาน","office (room)",""
"2","สำนักงาน","office (building)",""
"5","โต๊ะทำงาน","desk",""
"6","ลิ้นชัก","drawer",""
"0","งาน","work",""
"4","เวลาทำการ","operating hours",""
"10","คลิปหนีบกระดาษ","paperclip (informal)",""
"10","ที่เย็บกระดาษ","stapler",""
"8","แฟ้มเอกสาร","document file",""
"2","เอกสาร","document",""
"8","เครื่องพิมพ์ดีด","typewriter",""
