Rank,Word,Frequency,POS
"6","ลูกบอล","ball",""
"7","ม้านั่ง","bench",""
"11","เชือกผูกรองเท้า","shoelace",""
"11","สนับแข้ง","shin guard",""
"3","ประตู","goal",""
"3","เหรียญ","medal",""
"5","พาย","paddle",""
"10","กางเกงว่ายน้ำ","swimming trunks",""
"6","ชุดว่ายน้ำ","swimsuit",""
"6","ถ้วยรางวัล","trophy",""
