Rank,Word,Frequency,POS
"3","ทหาร","soldier",""
"4","ทหารบก","army",""
"5","ทหารเรือ","navy",""
"6","ทหารอากาศ","air force",""
"5","ผู้บัญชาการ","commanding officer",""
"5","นายทหาร","officer",""
"3","ค่าย","camp",""
"4","กองทัพ","troops",""
"13","นักเรียนนายทหาร","cadet",""
"4","กลยุทธ์","strategy",""
"6","ยุทธวิธี","tactic",""
"3","พันธมิตร","ally",""
"3","ศึก","combat",""
"3","รบ","to combat",""
"6","สู้รบ","to battle",""
