Rank,Word,Frequency,POS
"2","ตา","eye",""
"6","ลูกตา","eyeball",""
"1","คิ้ว","eyebrow",""
"6","ขนตา","eyelash",""
"7","เปลือกตา","eyelid",""
"6","ตาดำ","pupil",""
"10","จอตา","retina",""
"9","สีตา","eye color",""
"3","สายตา","eyesight",""
"7","สายตาสั้น","nearsighted",""
"9","สายตายาว","farsighted",""
"3","หู","ear",""
"9","แก้วหู","eardrum",""
"4","จมูก","nose",""
"9","รูจมูก","nostril",""
