Rank,Word,Frequency,POS
"7","สัตว์เลี้ยงลูกด้วยนม","mammal",""
"6","สูญพันธุ์","extinct",""
"4","หมี","bear",""
"13","สัตว์กินแมลง","insectivore",""
"10","ตัวตุ่น","mole",""
"5","สิงโต","lion",""
"9","แผงคอ","mane",""
"9","อุ้งเท้า","paw",""
"7","เสือโคร่ง","tiger",""
"7","เสือดาว","leopard",""
"9","แมวป่า","lynx",""
"6","จิงโจ้","kangaroo",""
