Rank,Word,Frequency,POS
"5","จระเข้","alligator",""
"7","จรเข้","crocodile",""
"4","กบ","frog",""
"9","อึ่งอ่าง","bullfrog",""
"7","คางคก","toad",""
"6","จิ้งจก","house lizard",""
"7","กิ้งก่า","chameleon",""
"7","ตะกวด","monitor lizard",""
"4","เหี้ย","water monitor",""
"9","ตัวเงินตัวทอง","water monitor (colloquial)",""
"6","ตุ๊กแก","gecko",""
