Rank,Word,Frequency,POS
"3","แอร์","air hostess",""
"9","ช่างตัดผม","barber",""
"9","ช่างเหล็ก","blacksmith",""
"6","องครักษ์","bodyguard",""
"7","ช่างไม้","carpenter",""
"5","โค้ช","coach (informal)",""
"7","ครูฝึก","coach",""
"5","ช่างไฟฟ้า","electrician",""
"4","เกษตรกร","farmer (formal)",""
"5","ชาวนา","farmer (rice)",""
"6","ชาวไร่","farmer (non-rice)",""
"6","ชาวสวน","farmer (fruit and vegetable)",""
"6","ชาวประมง","fisherman",""
"3","ยาม","guard",""
"5","มัคคุเทศก์","guide (formal)",""
