Rank,Word,Frequency,POS
"4","เฟอร์นิเจอร์","furniture",""
"7","เครื่องเรือน","furniture (formal)",""
"9","ตู้หนังสือ","bookcase",""
"3","ตู้","cabinet",""
"6","ตู้เสื้อผ้า","wardrobe",""
"4","เก้าอี้","chair",""
"10","เก้าอี้นวม","overstuffed chair",""
"9","ที่เขี่ยบุหรี่","ashtray",""
"5","ถาด","tray",""
"9","โต๊ะกินข้าว","dining table (informal)",""
"5","ไม้ประดับ","decorative plants",""
"7","ม้านั่ง","bench",""
"7","หมอนอิง","throw pillow",""
