Rank,Word,Frequency,POS
"3","ข้าว","rice",""
"7","ข้าวขาว","white rice",""
"6","ข้าวหอมมะลิ","jasmine rice",""
"5","ข้าวเหนียว","sticky rice",""
"5","ข้าวสาร","uncooked rice",""
"7","ข้าวสุก","cooked rice",""
"7","ข้าวสาลี","wheat",""
"5","ข้าวโพด","corn",""
"7","ข้าวโอ๊ต","oats",""
"6","ข้าวต้ม","rice porridge",""
"5","โจ๊ก","rice gruel",""
