Rank,Word,Frequency,POS
"3","ไก่","chicken",""
"3","ไข่","egg",""
"4","ขวด","bottle",""
"4","ควาย","buffalo",""
"0","คน","person",""
"6","ระฆัง","bell",""
"4","งู","snake",""
"3","จาน","plate",""
"7","ฉิ่ง","cymbals",""
"3","ช้าง","elephant",""
"5","โซ่","chain",""
"7","เฌอ","tree",""
"2","หญิง","woman",""
"6","ชฎา","headdress",""
"4","ปฏัก","spear",""
"2","ฐาน","base",""
"6","ผู้เฒ่า","old man",""
"5","เณร","novice",""
"1","เด็ก","child",""
"4","เต่า","turtle",""
"4","ถุง","bag",""
