Rank,Word,Frequency,POS
"1","เวลา","time",""
"3","กาล","time (elegant)",""
"6","เช้าตรู่","early morning",""
"2","เช้า","morning",""
"2","สาย","late morning",""
"6","เที่ยงวัน","noon",""
"3","บ่าย","afternoon",""
"3","เย็น","evening",""
"4","ค่ำ","dusk",""
"2","คืน","night",""
"4","กลางคืน","nighttime",""
"5","เที่ยงคืน","midnight",""
"4","กลางวัน","daytime",""
