Rank,Word,Frequency,POS
"3","ไหล","to flow",""
"3","ลอย","to float",""
"3","พุ่ง","to move suddenly",""
"3","เคลื่อนไหว","to move",""
"3","วน","to circle",""
"4","หมุน","to rotate",""
"4","ปั่น","to spin (transitive)",""
"3","หัน","to turn",""
"4","กลิ้ง","to roll",""
