Rank,Word,Frequency,POS
"5","ชั้นเรียน","class",""
"3","วิชา","subject",""
"4","บทเรียน","lesson",""
"2","คำถาม","question",""
"2","คำตอบ","answer",""
"4","การบ้าน","homework",""
"4","ข้อสอบ","test",""
"2","คะแนน","grade",""
"4","ทบทวน","review",""
"4","เทอม","(school) term",""
"4","ปีการศึกษา","school year",""
"4","อนุบาล","nursery (level)",""
"4","ประถม","elementary (level)",""
"4","มัธยม","high school (level)",""
"4","วิชาชีพ","vocational study",""
