Rank,Word,Frequency,POS
"7","พิมพ์เขียว","blueprint",""
"6","แบบจำลอง","model",""
"3","ก่อสร้าง","to construct",""
"4","ก่อตั้ง","to establish",""
"5","เลียนแบบ","to imitate",""
"2","ออกแบบ","to design",""
"5","รื้อ","to raze",""
