Rank,Word,Frequency,POS
"3","ท้อง","abdomen",""
"2","อก","chest",""
"6","ทรวงอก","chest (formal)",""
"5","หน้าอก","breast",""
"1","หลัง","back",""
"5","ไหล่","shoulder",""
"5","ลำตัว","torso",""
"5","เอว","waist",""
"6","สะดือ","belly button",""
"7","สีข้าง","side",""
"5","พุง","paunch",""
