Rank,Word,Frequency,POS
"4","ห้องน้ำ","bathroom",""
"7","อ่างอาบน้ำ","bathtub",""
"7","ก๊อกน้ำ","faucet",""
"5","ส้วม","toilet",""
"7","โถส้วม","toilet bowl",""
"5","กระเบื้อง","tile",""
"6","แปรงสีฟัน","toothbrush",""
"6","กระจกเงา","mirror",""
"6","ลิ้นชัก","drawer",""
"7","ฝักบัว","showerhead",""
"6","ท่อระบายน้ำ","drain",""
"7","อ่างล้างหน้า","(bathroom) sink",""
