Rank,Word,Frequency,POS
"4","ทำร้าย","to injure",""
"3","เจ็บ","to be hurt",""
"2","ตี","to hit",""
"4","ตบ","to slap",""
"5","ต่อย","to punch",""
"4","เตะ","to kick",""
"5","กระทืบ","to stomp",""
"4","ทุบ","to pound on",""
"4","แทง","to stab",""
"5","บาด","to cut",""
"4","บาดเจ็บ","to be wounded",""
"3","ทำลาย","to destroy",""
"3","ฟัน","to slash (with a blade)",""
"5","ฟาด","to bash",""
"4","โจมตี","to attack",""
"4","เล็ง","to aim",""
"3","ยิง","to shoot",""
