Rank,Word,Frequency,POS
"2","ศิลปะ","art",""
"5","ภาพวาด","painting",""
"5","จิตรกรรม","painting (formal)",""
"6","ภาพเขียน","drawing",""
"9","รูปแกะสลัก","sculpture (carve)",""
"6","รูปปั้น","sculpture (mold)",""
"6","ประติมากรรม","sculpture (formal)",""
"4","รูปถ่าย","photograh",""
"4","ภาพถ่าย","photograph (formal)",""
"1","รูป","picture",""
"4","ฟิล์ม","film (medium)",""
"3","ภาพยนตร์","film (motion picture)",""
"2","หนัง","movie",""
"3","เวที","stage",""
"6","ละครเวที","stage play",""
