Rank,Word,Frequency,POS
"4","นักแสดง","actor",""
"9","นักแสดงหญิง","actress",""
"3","ศิลปิน","artist",""
"4","ผู้กำกับ","director",""
"7","ผู้อำนวยการสร้าง","producer",""
"7","นักมายากล","magician",""
"6","จิตรกร","painter",""
"10","ประติมากร","sculptor",""
"5","ช่างภาพ","photographer",""
"5","นักดนตรี","musician",""
"3","นักร้อง","singer",""
"9","นักเปียโน","pianist",""
