Rank,Word,Frequency,POS
"2","สี","color",""
"4","สีสัน","color (elab.)",""
"5","มีสีสัน","colorful",""
"4","สีดำ","black",""
"4","สีน้ำตาล","brown",""
"4","สีฟ้า","light blue",""
"4","สีน้ำเงิน","dark blue",""
"4","สีเทา","gray",""
"3","สีเขียว","green",""
"5","สีส้ม","orange",""
"4","สีชมพู","pink",""
"5","สีม่วง","purple",""
"4","สีแดง","red",""
"4","สีขาว","white",""
"4","สีเหลือง","yellow",""
"5","สีทอง","gold",""
"5","สีเงิน","silver",""
