Rank,Word,Frequency,POS
"5","อวัยวะ","organ",""
"7","อวัยวะภายใน","internal organ",""
"4","ไส้","innards",""
"3","สมอง","brain",""
"2","หัวใจ","heart",""
"3","ไต","kidney",""
"4","ตับ","liver",""
"5","ปอด","lung",""
"11","กะบังลม","diaphragm",""
"8","ไส้ติ่ง","appendix",""
"6","ลำไส้ใหญ่","large intestine",""
"7","ลำไส้เล็ก","small intestine",""
"7","ตับอ่อน","pancreas",""
"7","ม้าม","spleen",""
