Rank,Word,Frequency,POS
"4","นรก","hell",""
"4","บาป","sin",""
"4","ความทุกข์","suffering",""
"5","กิเลส","passion",""
"5","ตัณหา","lust",""
"6","ความโลภ","greed",""
"6","อนิจจัง","impermanence",""
"6","ความหลง","infatuation",""
"6","เวทนา","misery",""
"7","ผิดศีลธรรม","immoral",""
"6","อธรรม","unvirtuous",""
