Rank,Word,Frequency,POS
"7","สาลี่","asian pear",""
"7","น้อยหน่า","custard apple",""
"6","ทุเรียน","durian",""
"6","ขนุน","jackfruit",""
"6","มังคุด","mangosteen",""
"6","ชมพู่","rose apple",""
"3","ทับทิม","pomegranate",""
"6","ส้มโอ","pomelo",""
"6","ลูกเกด","raisin",""
"9","ละมุด","sapodilla",""
"6","ลำไย","longan",""
