Rank,Word,Frequency,POS
"5","เนื้อสัตว์","meat",""
"3","หมู","pork",""
"3","ไก่","chicken",""
"3","เนื้อ","beef",""
"4","แฮม","ham",""
"4","ตับ","liver",""
"6","ลูกชิ้น","meatball",""
"6","ซี่โครง","rib",""
"6","ไส้กรอก","sausage",""
"7","สเต็ก","steak",""
"9","ไก่งวง","turkey",""
