Rank,Word,Frequency,POS
"2","กา","crow",""
"7","นกฮูก","owl",""
"8","นกอินทรี","eagle",""
"6","นกเขา","dove",""
"9","นกกางเขน","magpie",""
"6","นกแก้ว","parrot",""
"9","นกกระทา","partridge",""
"6","นกยูง","peacock",""
"7","นกพิราบ","pigeon",""
"9","นกกระสา","stork",""
"8","อีแร้ง","vulture",""
