Rank,Word,Frequency,POS
"4","ทำความสะอาด","to clean",""
"2","ชำระ","to cleanse",""
"3","ล้าง","to wash",""
"7","ล้างน้ำ","to rinse",""
"3","ขัด","to scrub",""
"4","เช็ด","to dry",""
"3","ซัก","to launder",""
"9","ซักแห้ง","to dry clean",""
"7","สระผม","to shampoo",""
"4","อาบน้ำ","to bathe",""
"5","กวาด","to sweep",""
"4","เช็ด","to wipe",""
"2","ถู","to mop",""
