Rank,Word,Frequency,POS
"3","เห็นด้วย","to agree",""
"4","ไม่เห็นด้วย","to disagree",""
"5","คัดค้าน","to oppose",""
"4","กังวล","to worry",""
"2","เชื่อ","to believe",""
"6","ระแวง","to distrust",""
"3","ประสงค์","to intend",""
"5","วิตก","to worry",""
"4","โกหก","to lie",""
"3","หลอก","to fool",""
"5","ลวง","to deceive",""
"4","แกล้ง","to trick",""
"1","เลือก","to choose",""
"3","คัดเลือก","to select",""
"3","สุ่ม","to choose at random",""
