Rank,Word,Frequency,POS
"7","ทารุณกรรม","abuse",""
"10","การลอบวางเพลิง","arson",""
"9","การทำร้ายร่างกาย","assault",""
"12","การสมรสซ้อน","bigamy",""
"11","การกรรโชก","blackmail",""
"10","การให้สินบน","bribery",""
"9","การลักทรัพย์","burglary",""
"13","การคบคิด","conspiracy",""
"9","จารกรรม","espionage",""
"7","การปลอม","forgery",""
"11","กลฉ้อฉล","fraud",""
"14","การล้างชาติ","genocide",""
