Rank,Word,Frequency,POS
"3","ฟุตบอล","football (sport)",""
"5","ลูกฟุตบอล","football (ball)",""
"3","ประตู","goal",""
"6","ล้ำหน้า","offside",""
"13","เตะกินเปล่า","free kick",""
"6","ส่งลูก","pass",""
"6","กีดขวาง","obstruction",""
"6","รับลูก","receive the pass",""
"5","เลี้ยงลูก","dribble",""
"11","ผู้กำกับเส้น","linesman",""
"10","กรรมการผู้ตัดสิน","referee",""
"6","ใบแดง","red card",""
"6","ใบเหลือง","yellow card",""
