Rank,Word,Frequency,POS
"4","ทวีป","continent",""
"6","ทวีปแอฟริกา","Africa",""
"7","ทวีปอเมริกา","America",""
"6","ทวีปอเมริกาเหนือ","North America",""
"6","ทวีปอเมริกาใต้","South America",""
"6","ทวีปเอเชีย","Asia",""
"6","ทวีปออสเตรเลีย","Australia",""
"5","ทวีปยุโรป","Europe",""
