Rank,Word,Frequency,POS
"1","กีฬา","sport",""
"5","แบดมินตัน","badminton",""
"6","บาสเกตบอล","basketball",""
"3","กอล์ฟ","golf",""
"8","ฮอกกี้","hockey",""
"7","กายกรรม","gymnastics",""
"6","วอลเลย์บอล","volleyball",""
"7","ยกน้ำหนัก","weightlifting",""
"5","ตกปลา","fishing",""
"9","กระโดดสูง","high jump",""
"9","ไต่เขา","hiking",""
"9","การล่าสัตว์","hunting",""
