Rank,Word,Frequency,POS
"2","คอมพิวเตอร์","computer",""
"1","คอม","computer (colloquial)",""
"3","จอ","screen",""
"5","คีย์บอร์ด","keyboard",""
"6","แป้นพิมพ์","keyboard (formal)",""
"5","เมาส์","mouse",""
"4","แรม","RAM","RAM"
"4","ซีดี","CD","CD"
"5","ดีวีดี","DVD","DVD"
"2","โปรแกรม","program",""
"4","ซอฟต์แวร์","software",""
"5","ฮาร์ดแวร์","hardware",""
"1","เปิด","to turn on",""
"2","ปิด","to turn off",""
