Rank,Word,Frequency,POS
"9","เส้นรอบวง","circumference",""
"6","เส้นผ่าศูนย์กลาง","diameter",""
"5","รัศมี","radius",""
"11","เส้นสัมผัส","tangent",""
"2","มุม","angle",""
"5","อนันต์","infinity",""
"5","ขนาน","parallel",""
"7","ตั้งฉาก","perpendicular",""
