Rank,Word,Frequency,POS
"2","สี","paint",""
"6","สีน้ำ","water colors",""
"7","สีน้ำมัน","oil colors",""
"9","สีฝุ่น","tempera",""
"9","สีเทียน","oil pastel",""
"9","ดินสอสี","crayon",""
"7","สีทา","paint (for buildings)",""
"10","สีย้อมผ้า","cloth dye",""
