Rank,Word,Frequency,POS
"5","แท็กซี่","taxi",""
"4","เลี้ยว","turn",""
"6","เลี้ยวขวา","turn right",""
"4","เลี้ยวซ้าย","turn left",""
"1","เลย","go past",""
"3","จอด","park",""
"3","หยุด","stop",""
"1","ขึ้น","get in",""
"1","ลง","get out",""
