Rank,Word,Frequency,POS
"9","ชั้นวางหนังสือ","bookshelf",""
"9","นาฬิกาตั้ง","mantle clock",""
"4","เก้าอี้","chair",""
"10","เก้าอี้นวม","overstuffed chair",""
"7","หมอนอิง","throw pillow",""
"9","ที่เขี่ยบุหรี่","ashtray",""
"5","ถาด","tray",""
"5","ไม้ประดับ","houseplants",""
