Rank,Word,Frequency,POS
"5","ยี่สิบ","twenty",""
"9","ยี่สิบเอ็ด","twenty one",""
"5","สามสิบ","thirty",""
"6","สี่สิบ","forty",""
"6","ห้าสิบ","fifty",""
"6","หกสิบ","sixty",""
"7","เจ็ดสิบ","seventy",""
"7","แปดสิบ","eighty",""
"6","เก้าสิบ","ninety",""
"6","หนึ่งร้อย","one hundred",""
"3","ร้อย","hundred",""
